,Season,Date,HID,AID,N,POFF,Open,OddsH,OddsA,H,A,HSC,ASC,HFGM,AFGM,HFGA,AFGA,HFG3M,AFG3M,HFG3A,AFG3A,HFTM,AFTM,HFTA,AFTA,HORB,AORB,HDRB,ADRB,HRB,ARB,HAST,AAST,HSTL,ASTL,HBLK,ABLK,HTOV,ATOV,HPF,APF
672,1,2008-01-25,24,34,0,0,2008-01-24,1.759725937874561,1.9978216230129533,0,1,115,117,47.0,44.0,94.0,97.0,10.0,19.0,26.0,46.0,11.0,10.0,14.0,15.0,12.0,9.0,37.0,32.0,49.0,41.0,26.0,24.0,5.0,5.0,6.0,5.0,13.0,11.0,18.0,19.0
673,1,2008-01-25,36,15,0,0,2008-01-24,1.0612072168326319,9.281135841618768,1,0,115,99,44.0,36.0,85.0,87.0,13.0,7.0,37.0,24.0,14.0,20.0,15.0,26.0,8.0,6.0,40.0,31.0,48.0,37.0,33.0,16.0,6.0,9.0,5.0,3.0,19.0,15.0,22.0,19.0
674,1,2008-01-25,29,0,0,0,2008-01-24,2.2879898632242424,1.5886727260240432,0,1,94,112,31.0,42.0,85.0,86.0,4.0,9.0,25.0,37.0,28.0,19.0,35.0,27.0,12.0,3.0,40.0,40.0,52.0,43.0,11.0,31.0,6.0,11.0,4.0,8.0,18.0,10.0,30.0,24.0
675,1,2008-01-25,5,31,0,0,2008-01-24,1.6550384633334914,2.158560553181471,1,0,98,93,35.0,39.0,82.0,77.0,13.0,10.0,33.0,29.0,15.0,5.0,18.0,19.0,8.0,7.0,34.0,38.0,42.0,45.0,23.0,25.0,7.0,3.0,2.0,6.0,12.0,19.0,20.0,20.0
676,1,2008-01-25,3,21,0,0,2008-01-24,1.446936217689767,2.6816073091997232,1,0,128,112,48.0,41.0,103.0,84.0,11.0,8.0,34.0,25.0,21.0,22.0,26.0,27.0,18.0,7.0,35.0,34.0,53.0,41.0,30.0,23.0,8.0,4.0,3.0,6.0,7.0,12.0,22.0,24.0
677,1,2008-01-26,26,19,0,0,2008-01-25,2.6276761550671517,1.462479847569751,0,1,105,113,40.0,39.0,92.0,88.0,12.0,12.0,41.0,32.0,13.0,23.0,14.0,25.0,13.0,11.0,36.0,32.0,49.0,43.0,28.0,19.0,8.0,10.0,6.0,8.0,20.0,15.0,20.0,18.0
678,1,2008-01-26,6,31,0,0,2008-01-25,2.64325461134623,1.4578896243278634,0,1,103,117,35.0,45.0,89.0,79.0,12.0,13.0,27.0,32.0,21.0,14.0,26.0,23.0,12.0,7.0,31.0,39.0,43.0,46.0,19.0,27.0,9.0,5.0,1.0,6.0,14.0,17.0,25.0,23.0
679,1,2008-01-26,42,15,0,0,2008-01-25,1.0791039699718463,8.026021302361304,1,0,124,102,50.0,35.0,89.0,72.0,15.0,10.0,37.0,29.0,9.0,22.0,11.0,26.0,12.0,5.0,31.0,23.0,43.0,28.0,33.0,20.0,7.0,5.0,2.0,1.0,12.0,14.0,25.0,15.0
680,1,2008-01-26,41,43,0,0,2008-01-25,1.1810005268093695,4.7678810854478915,1,0,135,115,48.0,39.0,88.0,87.0,16.0,11.0,34.0,33.0,23.0,26.0,27.0,33.0,14.0,7.0,39.0,19.0,53.0,26.0,31.0,21.0,5.0,7.0,8.0,7.0,18.0,8.0,26.0,26.0
681,1,2008-01-26,32,17,0,0,2008-01-25,1.3232451260056575,3.2739640821316836,1,0,138,134,42.0,50.0,100.0,96.0,25.0,10.0,68.0,37.0,29.0,24.0,36.0,30.0,12.0,13.0,27.0,43.0,39.0,56.0,23.0,27.0,9.0,6.0,4.0,4.0,12.0,16.0,27.0,27.0
682,1,2008-01-26,37,11,0,0,2008-01-25,1.2375513460486514,3.991488615905029,1,0,111,99,42.0,37.0,85.0,88.0,8.0,9.0,24.0,37.0,19.0,16.0,24.0,20.0,11.0,14.0,34.0,30.0,45.0,44.0,23.0,21.0,6.0,5.0,4.0,4.0,11.0,13.0,22.0,18.0
683,1,2008-01-26,39,16,0,0,2008-01-25,1.3441316343401273,3.1473508199264817,0,1,115,117,38.0,41.0,81.0,93.0,11.0,12.0,32.0,31.0,28.0,23.0,39.0,26.0,12.0,11.0,35.0,34.0,47.0,45.0,28.0,20.0,6.0,10.0,7.0,6.0,19.0,10.0,20.0,24.0
684,1,2008-01-26,33,25,0,0,2008-01-25,1.1164266109058083,6.338824166216034,1,0,119,90,44.0,34.0,90.0,80.0,17.0,10.0,36.0,29.0,14.0,12.0,16.0,15.0,8.0,10.0,29.0,32.0,37.0,42.0,31.0,21.0,19.0,7.0,8.0,3.0,12.0,26.0,17.0,13.0
685,1,2008-01-26,5,30,0,0,2008-01-25,1.5012867913419183,2.506464838627104,0,1,101,103,36.0,40.0,82.0,89.0,10.0,10.0,29.0,25.0,19.0,13.0,25.0,18.0,13.0,11.0,33.0,28.0,46.0,39.0,21.0,30.0,6.0,5.0,2.0,5.0,17.0,13.0,23.0,20.0
686,1,2008-01-26,24,2,0,0,2008-01-25,3.157099100446997,1.3424391082159066,0,1,108,118,44.0,47.0,93.0,85.0,14.0,12.0,32.0,30.0,6.0,12.0,9.0,15.0,5.0,4.0,27.0,42.0,32.0,46.0,31.0,22.0,5.0,7.0,3.0,7.0,9.0,13.0,15.0,14.0
687,1,2008-01-27,13,43,0,0,2008-01-26,1.1386526245831912,5.6699919533086955,1,0,116,114,39.0,40.0,91.0,86.0,6.0,12.0,24.0,39.0,32.0,22.0,40.0,32.0,12.0,9.0,33.0,29.0,45.0,38.0,22.0,22.0,8.0,9.0,4.0,5.0,17.0,16.0,26.0,27.0
688,1,2008-01-27,14,29,0,0,2008-01-26,1.264062103433472,3.726552331984391,0,1,95,103,39.0,39.0,84.0,85.0,8.0,11.0,19.0,21.0,9.0,14.0,17.0,24.0,10.0,4.0,41.0,37.0,51.0,41.0,21.0,23.0,6.0,11.0,8.0,2.0,18.0,12.0,25.0,18.0
689,1,2008-01-27,37,41,0,0,2008-01-26,1.2258506204836297,4.125137637532479,1,0,120,95,47.0,33.0,100.0,82.0,14.0,12.0,27.0,35.0,12.0,17.0,12.0,25.0,12.0,7.0,39.0,37.0,51.0,44.0,34.0,20.0,10.0,5.0,7.0,6.0,9.0,16.0,18.0,14.0
690,1,2008-01-28,19,31,0,0,2008-01-27,1.2690637095657369,3.681638910143567,1,0,107,99,43.0,36.0,87.0,86.0,12.0,11.0,30.0,35.0,9.0,16.0,10.0,18.0,8.0,10.0,28.0,28.0,36.0,38.0,26.0,25.0,13.0,11.0,7.0,5.0,19.0,20.0,21.0,16.0
691,1,2008-01-28,36,3,0,0,2008-01-27,1.3619196020233237,3.0498342751231506,0,1,104,109,36.0,45.0,91.0,90.0,7.0,8.0,33.0,18.0,25.0,11.0,31.0,15.0,13.0,7.0,35.0,37.0,48.0,44.0,21.0,30.0,5.0,6.0,8.0,9.0,15.0,11.0,19.0,22.0
692,1,2008-01-28,39,32,0,0,2008-01-27,1.4330035181262573,2.7329410942724577,1,0,121,93,43.0,31.0,88.0,86.0,8.0,11.0,23.0,42.0,27.0,20.0,33.0,26.0,10.0,6.0,45.0,32.0,55.0,38.0,21.0,14.0,9.0,9.0,14.0,6.0,13.0,12.0,22.0,25.0
693,1,2008-01-28,23,5,0,0,2008-01-27,1.3994993300379046,2.8696149118009617,1,0,101,87,36.0,31.0,79.0,77.0,8.0,11.0,23.0,34.0,21.0,14.0,27.0,18.0,5.0,2.0,40.0,38.0,45.0,40.0,24.0,22.0,7.0,5.0,6.0,3.0,16.0,18.0,18.0,21.0
694,1,2008-01-28,17,0,0,0,2008-01-27,2.1499565009264825,1.6599470107465832,0,1,111,130,42.0,50.0,84.0,98.0,5.0,16.0,20.0,37.0,22.0,14.0,38.0,19.0,7.0,13.0,35.0,37.0,42.0,50.0,20.0,41.0,1.0,8.0,4.0,6.0,15.0,12.0,19.0,27.0
695,1,2008-01-28,26,24,0,0,2008-01-27,1.5632732349067007,2.345008405541226,0,1,103,122,39.0,46.0,86.0,91.0,9.0,11.0,30.0,29.0,16.0,19.0,23.0,21.0,9.0,9.0,35.0,36.0,44.0,45.0,23.0,29.0,5.0,8.0,3.0,8.0,14.0,11.0,24.0,22.0
696,1,2008-01-28,25,21,0,0,2008-01-27,2.0024675843651623,1.756262365944019,0,1,85,105,33.0,39.0,88.0,74.0,9.0,9.0,35.0,26.0,10.0,18.0,17.0,26.0,10.0,7.0,25.0,43.0,35.0,50.0,21.0,19.0,10.0,8.0,1.0,7.0,12.0,19.0,19.0,17.0
697,1,2008-01-28,15,6,0,0,2008-01-27,1.4068248642975187,2.8379926873134926,0,1,88,104,31.0,36.0,87.0,76.0,6.0,15.0,27.0,30.0,20.0,17.0,29.0,22.0,11.0,8.0,27.0,42.0,38.0,50.0,16.0,24.0,8.0,8.0,4.0,2.0,14.0,18.0,18.0,26.0
698,1,2008-01-28,34,30,0,0,2008-01-27,1.40337860468786,2.8527398921988074,1,0,123,94,45.0,39.0,90.0,93.0,13.0,10.0,35.0,25.0,20.0,6.0,24.0,11.0,12.0,10.0,44.0,27.0,56.0,37.0,25.0,26.0,9.0,8.0,4.0,4.0,17.0,14.0,15.0,20.0
699,1,2008-01-28,2,11,0,0,2008-01-27,1.1365747823053343,5.725378870611334,1,0,116,106,42.0,41.0,91.0,99.0,12.0,14.0,32.0,40.0,20.0,10.0,22.0,17.0,8.0,11.0,43.0,37.0,51.0,48.0,21.0,24.0,9.0,7.0,7.0,11.0,15.0,11.0,19.0,19.0
700,1,2008-01-28,35,16,0,0,2008-01-27,3.136804771685351,1.3459795142974407,0,1,109,127,39.0,45.0,87.0,83.0,7.0,15.0,23.0,29.0,24.0,22.0,32.0,27.0,11.0,10.0,25.0,39.0,36.0,49.0,25.0,26.0,8.0,7.0,3.0,2.0,12.0,19.0,23.0,31.0
701,1,2008-01-29,16,3,0,0,2008-01-28,1.4756467130393243,2.5845188567136517,1,0,123,114,43.0,43.0,85.0,95.0,11.0,10.0,23.0,36.0,26.0,18.0,33.0,22.0,9.0,20.0,28.0,32.0,37.0,52.0,26.0,21.0,16.0,7.0,4.0,3.0,11.0,20.0,20.0,20.0
702,1,2008-01-29,11,29,0,0,2008-01-28,1.537321462820653,2.4084134352210866,1,0,106,98,38.0,33.0,81.0,91.0,10.0,10.0,34.0,36.0,20.0,22.0,29.0,29.0,9.0,14.0,39.0,27.0,48.0,41.0,21.0,19.0,5.0,4.0,6.0,4.0,13.0,8.0,25.0,26.0
703,1,2008-01-29,43,13,0,0,2008-01-28,2.519292511536148,1.4969005094757857,0,1,91,118,37.0,45.0,87.0,103.0,7.0,15.0,34.0,42.0,10.0,13.0,18.0,19.0,5.0,20.0,29.0,44.0,34.0,64.0,23.0,30.0,6.0,7.0,9.0,1.0,14.0,15.0,17.0,18.0
704,1,2008-01-29,33,30,0,0,2008-01-28,1.1524994312066636,5.3314146783587955,1,0,120,105,40.0,41.0,91.0,91.0,16.0,7.0,40.0,21.0,24.0,16.0,35.0,22.0,12.0,10.0,34.0,33.0,46.0,43.0,25.0,29.0,7.0,8.0,5.0,7.0,16.0,14.0,21.0,27.0
705,1,2008-01-30,25,41,0,0,2008-01-29,1.7593861185987878,1.998275678889911,0,1,107,118,38.0,41.0,81.0,77.0,9.0,12.0,31.0,30.0,22.0,24.0,24.0,31.0,6.0,5.0,32.0,32.0,38.0,37.0,25.0,23.0,8.0,8.0,3.0,2.0,11.0,9.0,25.0,19.0
706,1,2008-01-30,39,14,0,0,2008-01-29,1.325313341237485,3.260784885449199,1,0,122,120,47.0,47.0,93.0,82.0,17.0,13.0,36.0,27.0,11.0,13.0,14.0,15.0,13.0,5.0,29.0,31.0,42.0,36.0,35.0,24.0,9.0,8.0,5.0,6.0,12.0,15.0,14.0,15.0
707,1,2008-01-30,35,32,0,0,2008-01-29,3.35125596365958,1.3115692628056486,0,1,110,114,37.0,37.0,81.0,90.0,11.0,11.0,30.0,44.0,25.0,29.0,30.0,38.0,10.0,15.0,38.0,29.0,48.0,44.0,15.0,10.0,5.0,15.0,7.0,10.0,19.0,13.0,23.0,25.0
708,1,2008-01-30,36,42,0,0,2008-01-29,1.4263444734398978,2.758551800756662,1,0,114,108,38.0,42.0,88.0,88.0,19.0,8.0,46.0,27.0,19.0,16.0,27.0,20.0,12.0,12.0,28.0,38.0,40.0,50.0,28.0,20.0,7.0,7.0,7.0,9.0,13.0,16.0,20.0,25.0
709,1,2008-01-30,21,5,0,0,2008-01-29,1.2473102417142665,3.8883061154198097,0,1,94,98,42.0,36.0,91.0,89.0,6.0,13.0,22.0,39.0,4.0,13.0,9.0,19.0,8.0,9.0,41.0,40.0,49.0,49.0,20.0,24.0,3.0,5.0,9.0,3.0,12.0,9.0,18.0,15.0
710,1,2008-01-30,37,33,0,0,2008-01-29,1.586052356073536,2.2936595927176318,1,0,110,106,40.0,38.0,92.0,92.0,9.0,12.0,26.0,39.0,21.0,18.0,25.0,23.0,12.0,10.0,36.0,35.0,48.0,45.0,27.0,28.0,6.0,2.0,7.0,5.0,7.0,9.0,23.0,22.0
711,1,2008-01-30,19,15,0,0,2008-01-29,1.0511456553531637,10.206844238412438,1,0,123,103,45.0,38.0,86.0,87.0,12.0,13.0,25.0,30.0,21.0,14.0,23.0,20.0,9.0,15.0,34.0,29.0,43.0,44.0,25.0,20.0,12.0,4.0,5.0,4.0,14.0,21.0,20.0,18.0
712,1,2008-01-30,6,26,0,0,2008-01-29,1.6824949045095483,2.1119256846175163,0,1,101,121,35.0,45.0,79.0,90.0,8.0,15.0,26.0,40.0,23.0,16.0,27.0,21.0,7.0,16.0,30.0,35.0,37.0,51.0,20.0,31.0,7.0,11.0,6.0,2.0,15.0,17.0,21.0,20.0
713,1,2008-01-30,34,24,0,0,2008-01-29,1.2845609336529666,3.5512188042657953,1,0,114,110,43.0,38.0,90.0,89.0,10.0,11.0,32.0,34.0,18.0,23.0,23.0,28.0,12.0,11.0,33.0,31.0,45.0,42.0,20.0,22.0,7.0,7.0,2.0,11.0,17.0,13.0,22.0,19.0
714,1,2008-01-30,31,29,0,0,2008-01-29,1.44275124325136,2.69671717854012,0,1,99,111,39.0,45.0,83.0,85.0,8.0,7.0,28.0,22.0,13.0,14.0,22.0,21.0,12.0,7.0,28.0,34.0,40.0,41.0,23.0,23.0,3.0,5.0,3.0,3.0,14.0,7.0,19.0,20.0
715,1,2008-01-31,16,21,0,0,2008-01-30,1.3628297473299564,3.045074853960893,1,0,122,116,50.0,49.0,101.0,101.0,14.0,10.0,32.0,36.0,8.0,8.0,16.0,12.0,14.0,8.0,43.0,34.0,57.0,42.0,33.0,34.0,8.0,7.0,2.0,6.0,14.0,12.0,15.0,16.0
716,1,2008-01-31,17,13,0,0,2008-01-30,1.5285910296846255,2.4310358471399156,0,1,105,120,44.0,44.0,87.0,102.0,8.0,10.0,28.0,33.0,9.0,22.0,14.0,25.0,9.0,22.0,30.0,33.0,39.0,55.0,28.0,24.0,5.0,8.0,5.0,3.0,20.0,14.0,23.0,15.0
717,1,2008-01-31,23,0,0,0,2008-01-30,2.498926633802821,1.5038977675567538,0,1,118,126,44.0,50.0,95.0,88.0,15.0,7.0,42.0,20.0,15.0,19.0,21.0,21.0,9.0,8.0,27.0,42.0,36.0,50.0,29.0,34.0,7.0,5.0,2.0,6.0,10.0,15.0,22.0,21.0
718,1,2008-01-31,43,3,0,0,2008-01-30,3.328567377938772,1.314918552450598,0,1,106,120,36.0,44.0,88.0,94.0,13.0,12.0,38.0,26.0,21.0,20.0,27.0,20.0,9.0,14.0,30.0,39.0,39.0,53.0,19.0,25.0,9.0,8.0,4.0,8.0,16.0,17.0,22.0,24.0
719,1,2008-02-01,25,30,0,0,2008-01-31,1.7313920926213764,2.037045761707736,0,1,96,99,34.0,37.0,80.0,91.0,6.0,12.0,20.0,33.0,22.0,13.0,27.0,17.0,9.0,12.0,35.0,37.0,44.0,49.0,22.0,23.0,13.0,11.0,5.0,5.0,16.0,19.0,22.0,25.0
720,1,2008-02-01,34,35,0,0,2008-01-31,1.12242690563768,6.140199987794015,1,0,109,99,34.0,37.0,84.0,87.0,9.0,8.0,33.0,31.0,32.0,17.0,47.0,26.0,18.0,6.0,42.0,27.0,60.0,33.0,19.0,17.0,5.0,12.0,2.0,11.0,20.0,8.0,21.0,31.0
721,1,2008-02-01,6,29,0,0,2008-01-31,2.776836490149367,1.4217031096606914,0,1,101,106,40.0,38.0,102.0,82.0,10.0,8.0,35.0,21.0,11.0,22.0,12.0,29.0,12.0,5.0,37.0,45.0,49.0,50.0,20.0,27.0,11.0,3.0,5.0,4.0,11.0,16.0,23.0,14.0
722,1,2008-02-01,2,41,0,0,2008-01-31,1.1400329442733155,5.633904912736897,1,0,108,99,41.0,36.0,89.0,90.0,6.0,10.0,31.0,39.0,20.0,17.0,23.0,25.0,6.0,12.0,40.0,41.0,46.0,53.0,17.0,20.0,9.0,4.0,6.0,2.0,12.0,17.0,18.0,19.0
723,1,2008-02-01,32,33,0,0,2008-01-31,1.6634788183164566,2.1438395075472694,1,0,121,119,41.0,44.0,91.0,91.0,10.0,14.0,46.0,36.0,29.0,17.0,33.0,18.0,12.0,12.0,28.0,35.0,40.0,47.0,17.0,27.0,11.0,4.0,5.0,1.0,12.0,21.0,21.0,25.0
724,1,2008-02-01,15,31,0,0,2008-01-31,2.563246167322982,1.482392253277771,0,1,94,100,37.0,37.0,85.0,79.0,10.0,9.0,30.0,23.0,10.0,17.0,13.0,25.0,9.0,11.0,33.0,36.0,42.0,47.0,23.0,19.0,8.0,6.0,2.0,4.0,13.0,14.0,21.0,18.0
725,1,2008-02-01,24,23,0,0,2008-01-31,1.6805803146200768,2.115063070044929,0,1,91,95,38.0,35.0,84.0,79.0,7.0,15.0,33.0,27.0,8.0,10.0,12.0,12.0,13.0,5.0,39.0,33.0,52.0,38.0,24.0,26.0,3.0,9.0,4.0,1.0,16.0,12.0,10.0,15.0
726,1,2008-02-01,11,5,0,0,2008-01-31,1.406401641062775,2.8397915564402116,1,0,106,101,37.0,35.0,81.0,85.0,14.0,12.0,36.0,38.0,18.0,19.0,30.0,25.0,9.0,13.0,34.0,33.0,43.0,46.0,24.0,22.0,8.0,6.0,6.0,0.0,10.0,13.0,25.0,26.0
727,1,2008-02-01,36,13,0,0,2008-01-31,1.3246270675523661,3.2651415253674356,1,0,106,102,37.0,38.0,94.0,90.0,13.0,8.0,40.0,26.0,19.0,18.0,25.0,21.0,16.0,12.0,31.0,38.0,47.0,50.0,25.0,20.0,9.0,5.0,8.0,5.0,11.0,15.0,19.0,22.0
728,1,2008-02-01,42,43,0,0,2008-01-31,1.0698751682828647,8.621555380246786,1,0,132,95,47.0,32.0,94.0,76.0,15.0,7.0,36.0,30.0,23.0,24.0,29.0,26.0,16.0,2.0,41.0,33.0,57.0,35.0,26.0,20.0,9.0,4.0,1.0,7.0,12.0,16.0,20.0,25.0
729,1,2008-02-02,42,39,0,0,2008-02-01,1.629182803764963,2.2059521812996676,1,0,126,110,48.0,38.0,94.0,91.0,8.0,14.0,24.0,36.0,22.0,20.0,29.0,27.0,11.0,11.0,40.0,30.0,51.0,41.0,27.0,29.0,4.0,7.0,4.0,2.0,11.0,12.0,21.0,24.0
730,1,2008-02-02,25,37,0,0,2008-02-01,2.9149673050729388,1.3894001716195494,1,0,106,103,39.0,32.0,80.0,74.0,9.0,9.0,28.0,27.0,19.0,30.0,28.0,36.0,8.0,7.0,28.0,33.0,36.0,40.0,29.0,20.0,8.0,7.0,5.0,5.0,14.0,18.0,24.0,26.0
731,1,2008-02-02,21,14,0,0,2008-02-01,1.5487120139624808,2.3799003690108824,0,1,114,126,45.0,47.0,96.0,91.0,7.0,11.0,27.0,24.0,17.0,21.0,24.0,25.0,10.0,9.0,31.0,42.0,41.0,51.0,26.0,30.0,6.0,5.0,6.0,3.0,8.0,10.0,18.0,19.0
732,1,2008-02-02,3,26,0,0,2008-02-01,1.1345238596363418,5.781341732951749,1,0,120,111,41.0,42.0,82.0,92.0,11.0,12.0,30.0,33.0,27.0,15.0,30.0,20.0,11.0,9.0,36.0,27.0,47.0,36.0,26.0,24.0,8.0,9.0,7.0,7.0,19.0,11.0,23.0,27.0
733,1,2008-02-02,19,0,0,0,2008-02-01,1.7846066936233127,1.9655875120835995,0,1,111,115,41.0,37.0,99.0,83.0,15.0,12.0,40.0,33.0,14.0,29.0,15.0,34.0,15.0,11.0,34.0,42.0,49.0,53.0,23.0,25.0,6.0,8.0,4.0,7.0,14.0,15.0,22.0,19.0
734,1,2008-02-03,17,43,0,0,2008-02-02,1.1320616393571472,5.850290442510604,1,0,116,102,47.0,34.0,89.0,85.0,10.0,7.0,23.0,26.0,12.0,27.0,18.0,32.0,14.0,15.0,27.0,25.0,41.0,40.0,28.0,19.0,8.0,8.0,10.0,9.0,18.0,16.0,30.0,20.0
735,1,2008-02-03,11,33,0,0,2008-02-02,2.1349568196271957,1.6686709896973781,0,1,120,123,43.0,37.0,88.0,83.0,11.0,17.0,36.0,34.0,23.0,32.0,34.0,38.0,7.0,8.0,36.0,36.0,43.0,44.0,25.0,24.0,5.0,6.0,2.0,5.0,11.0,8.0,29.0,27.0
736,1,2008-02-03,35,31,0,0,2008-02-02,2.451858461209134,1.5207838737115327,0,1,97,106,36.0,39.0,84.0,84.0,7.0,12.0,26.0,33.0,18.0,16.0,24.0,18.0,7.0,8.0,31.0,39.0,38.0,47.0,22.0,26.0,13.0,6.0,3.0,5.0,11.0,16.0,20.0,24.0
737,1,2008-02-03,29,30,0,0,2008-02-02,1.3581787583291756,3.069623282647364,1,0,122,108,42.0,37.0,88.0,93.0,11.0,8.0,29.0,36.0,27.0,26.0,29.0,30.0,14.0,15.0,38.0,29.0,52.0,44.0,35.0,18.0,6.0,12.0,1.0,6.0,19.0,12.0,28.0,26.0
738,1,2008-02-03,14,23,0,0,2008-02-02,1.2910922361293744,3.4998899285492797,1,0,132,119,49.0,40.0,86.0,89.0,16.0,18.0,34.0,46.0,18.0,21.0,21.0,29.0,7.0,8.0,42.0,24.0,49.0,32.0,31.0,32.0,6.0,11.0,4.0,0.0,16.0,9.0,20.0,18.0
739,1,2008-02-03,6,15,0,0,2008-02-02,1.4850773352778694,2.554929596062199,0,1,101,104,39.0,39.0,88.0,92.0,9.0,13.0,26.0,34.0,14.0,13.0,17.0,15.0,8.0,12.0,39.0,40.0,47.0,52.0,22.0,26.0,5.0,5.0,8.0,3.0,10.0,8.0,17.0,13.0
740,1,2008-02-03,13,36,0,0,2008-02-02,1.7310696542834907,2.037508617662181,0,1,111,125,37.0,46.0,77.0,86.0,17.0,15.0,36.0,39.0,20.0,18.0,23.0,25.0,5.0,6.0,30.0,30.0,35.0,36.0,22.0,30.0,7.0,8.0,4.0,5.0,16.0,9.0,22.0,17.0
741,1,2008-02-03,32,24,0,0,2008-02-02,1.1632630968297433,5.1000586874241245,1,0,103,98,38.0,39.0,80.0,97.0,12.0,10.0,36.0,35.0,15.0,10.0,21.0,17.0,3.0,18.0,36.0,38.0,39.0,56.0,20.0,23.0,8.0,10.0,7.0,4.0,13.0,15.0,19.0,18.0
742,1,2008-02-03,16,2,0,0,2008-02-02,1.8179278416204716,1.925330177967108,1,0,118,112,44.0,39.0,94.0,91.0,16.0,15.0,32.0,37.0,14.0,19.0,25.0,28.0,11.0,9.0,41.0,40.0,52.0,49.0,29.0,22.0,5.0,6.0,10.0,5.0,12.0,14.0,21.0,22.0
743,1,2008-02-04,37,0,0,0,2008-02-03,1.820675162498648,1.922149255517008,0,1,100,132,40.0,53.0,94.0,98.0,12.0,13.0,30.0,31.0,8.0,13.0,10.0,16.0,10.0,13.0,28.0,35.0,38.0,48.0,29.0,39.0,4.0,9.0,5.0,7.0,15.0,14.0,18.0,19.0
744,1,2008-02-04,25,42,0,0,2008-02-03,2.607896247170551,1.468430602771851,0,1,92,95,35.0,37.0,78.0,84.0,9.0,8.0,32.0,36.0,13.0,13.0,19.0,14.0,9.0,9.0,33.0,28.0,42.0,37.0,26.0,17.0,5.0,10.0,7.0,2.0,20.0,15.0,22.0,18.0
745,1,2008-02-04,29,26,0,0,2008-02-03,1.200257733008539,4.462623101643336,0,1,118,123,41.0,44.0,85.0,87.0,10.0,10.0,27.0,34.0,26.0,25.0,28.0,29.0,13.0,15.0,25.0,29.0,38.0,44.0,27.0,28.0,10.0,7.0,4.0,6.0,16.0,19.0,26.0,25.0
746,1,2008-02-04,19,34,0,0,2008-02-03,1.2916408871002227,3.4956696496915236,1,0,112,104,45.0,39.0,100.0,103.0,13.0,13.0,40.0,34.0,9.0,13.0,10.0,16.0,16.0,16.0,36.0,32.0,52.0,48.0,29.0,20.0,11.0,10.0,16.0,5.0,18.0,17.0,16.0,20.0
747,1,2008-02-04,41,35,0,0,2008-02-03,1.1447291027622781,5.515166176428812,1,0,101,92,39.0,34.0,94.0,85.0,11.0,7.0,34.0,23.0,12.0,17.0,16.0,26.0,13.0,8.0,38.0,38.0,51.0,46.0,25.0,19.0,4.0,6.0,10.0,6.0,10.0,10.0,20.0,15.0
748,1,2008-02-05,34,6,0,0,2008-02-04,1.095729537156151,7.15918683713528,1,0,122,117,42.0,47.0,94.0,94.0,10.0,9.0,35.0,28.0,28.0,14.0,40.0,19.0,7.0,5.0,36.0,45.0,43.0,50.0,25.0,17.0,11.0,6.0,2.0,8.0,8.0,18.0,21.0,29.0
749,1,2008-02-05,15,23,0,0,2008-02-04,2.5354524049602927,1.4914743257351712,1,0,116,113,45.0,42.0,84.0,87.0,15.0,12.0,34.0,36.0,11.0,17.0,24.0,23.0,7.0,3.0,41.0,33.0,48.0,36.0,30.0,31.0,3.0,8.0,2.0,1.0,16.0,6.0,21.0,22.0
750,1,2008-02-05,24,16,0,0,2008-02-04,2.403048405891422,1.5394311443231683,0,1,117,126,44.0,49.0,102.0,91.0,14.0,9.0,41.0,21.0,15.0,19.0,18.0,26.0,18.0,6.0,35.0,37.0,53.0,43.0,26.0,25.0,4.0,7.0,5.0,8.0,12.0,7.0,18.0,16.0
751,1,2008-02-05,14,43,0,0,2008-02-04,1.065201966447757,8.963467841763318,1,0,126,124,47.0,48.0,100.0,80.0,15.0,13.0,34.0,29.0,17.0,15.0,20.0,19.0,14.0,3.0,22.0,35.0,36.0,38.0,29.0,26.0,9.0,8.0,4.0,5.0,11.0,18.0,15.0,22.0
752,1,2008-02-05,5,2,0,0,2008-02-04,2.7592532462526416,1.426164710169614,0,1,105,115,42.0,47.0,89.0,87.0,12.0,13.0,37.0,32.0,9.0,8.0,12.0,10.0,10.0,6.0,29.0,33.0,39.0,39.0,29.0,32.0,8.0,9.0,3.0,6.0,12.0,11.0,14.0,15.0
753,1,2008-02-05,17,39,0,0,2008-02-04,1.980144088914637,1.7731829047024739,0,1,105,121,43.0,42.0,92.0,93.0,7.0,15.0,23.0,36.0,12.0,22.0,16.0,28.0,14.0,12.0,35.0,32.0,49.0,44.0,26.0,33.0,7.0,15.0,4.0,6.0,21.0,12.0,20.0,15.0
754,1,2008-02-05,32,21,0,0,2008-02-04,1.3144935946352871,3.331422502289656,0,1,116,121,40.0,46.0,101.0,90.0,19.0,9.0,56.0,31.0,17.0,20.0,24.0,25.0,15.0,13.0,30.0,42.0,45.0,55.0,22.0,27.0,11.0,8.0,5.0,9.0,12.0,17.0,20.0,17.0
755,1,2008-02-06,3,36,0,0,2008-02-05,1.627083547020339,2.209960177568454,1,0,132,105,48.0,38.0,90.0,85.0,16.0,11.0,32.0,34.0,20.0,18.0,23.0,21.0,11.0,8.0,35.0,28.0,46.0,36.0,28.0,24.0,7.0,9.0,5.0,4.0,15.0,17.0,17.0,22.0
